OBJECTID,CLUSTER_ID,FREQUENCY,MEAN_T,STD_T,MEAN_pm_25,STD_pm_25,MEAN_pm_10,STD_pm_10,MEAN_no_2,STD_no_2,MEAN_o3_s35,STD_o3_s35,MEAN_o3_p932,STD_o3_p932,MEAN_RASTERVALU,STD_RASTERVALU,MEAN_Y_LT15_share,STD_Y_LT15_share,MEAN_Y_1564_share,STD_Y_1564_share,MEAN_Y_GE65_share,STD_Y_GE65_share,MEAN_NAT_share,STD_NAT_share,MEAN_EU_OTH_share,STD_EU_OTH_share,MEAN_OTH_share,STD_OTH_share,MEAN_SAME_share,STD_SAME_share,MEAN_CHG_IN_share,STD_CHG_IN_share,MEAN_CHG_OUT_share,STD_CHG_OUT_share,MEAN_EMP_share,STD_EMP_share,Clusters,PCs,Country
2,2,566,1169.8197879858658,817.6903752442208,6.574675784982325,1.3383685804103558,10.736748382685517,2.011050822920878,6.351129002826856,2.2859006472825185,1280.0631450683777,200.38123247523035,84.22338305318019,1.8279060706980048,22.67314487632509,3.2157058714285567,19.302397127290178,3.6399163294557675,65.42507645612011,3.7575558313425197,15.272526416589729,5.013870088556382,86.02817770947142,5.674414254723227,5.380740363126689,2.5652062593190106,8.591081927401927,4.4410519244278195,89.47117110738387,3.0180459545680645,10.065509650195335,2.9258089234457842,0.46331924242087363,0.4966894113757654,76.01646958216986,4.9956006610591865,6,6,NO
3,3,726,1867.6652892561983,1498.4675011331155,7.617387565840224,0.8172900119521306,12.678995337741034,1.5520514188371966,11.451288640358124,2.252665536891614,1595.7009867478096,186.86271624102537,88.29083120991726,0.9562489079420698,24.962809917355372,4.281797216569084,18.678368430953057,2.888520893101294,65.37900015940842,3.832090510981376,15.942631409638455,4.526685654151314,80.31585029951853,8.179200842629712,7.064391214134334,2.5665227414439697,12.6197584863471,7.257938083669805,88.65561804500283,2.873099400376127,10.773130794979515,2.715847264753047,0.5712511600176607,0.5136637655570782,75.50462421693172,6.015827698837887,6,6,NO
4,4,185,2478.6324324324323,3660.015828402906,6.1863138372973,1.387930104942079,10.168640114054057,2.498320068751946,9.581163515135133,3.982352987238256,1580.9333670897324,305.9926663154306,88.07158821459457,1.9751133608287874,25.216216216216218,4.295695109610967,12.931605066011121,5.33042765577492,73.24780563454053,6.940049545231102,13.820589299448374,5.582034692576273,74.60376091643408,10.029591266476032,10.123187270904829,5.871481057053499,15.273051812661123,6.985371900435617,77.04528452070497,7.1799045773628185,21.855195053608963,7.074473674048963,1.0995204256860343,0.9701570974744348,71.75937928536428,10.339354247410002,6,6,NO
5,5,5,12.0,7.937253933193772,6.724360079999999,0.5244760778357922,9.323351120000002,0.7473514313614402,8.78644788,1.4010833536608411,1423.8355224399997,119.29712221749084,89.44523772,0.5319359335224081,30.0,0.0,50.5,33.76594273656355,11.666666666666666,16.24465724134827,37.83333333333333,25.355801440038675,0.0,0.0,42.99999999999999,29.730268900379787,57.0,29.730268900379773,22.333333333333332,13.723459233492603,42.0,26.624967396954474,35.666666666666664,37.99853798357102,80.0,44.721359549995796,6,6,NO
6,6,761,627.2325886990801,517.3776792021273,4.90138282023653,1.0356655231323804,8.134559951511173,1.5409700959341923,5.837948497240471,2.4542065315064874,1828.8575336804186,250.66843207494264,89.4493237664915,1.6711681888838688,21.31011826544021,1.2787803036261836,20.68257836834348,4.795290460006372,65.76648361543027,4.4551387737496855,13.55093801622628,5.08910518879558,88.28627087391108,5.238076069961994,5.343025096219861,3.2518867841802876,6.370704029869089,3.5437680295065284,89.8302822258476,3.6371184931541585,9.782450805669392,3.5598312849690905,0.38726696848291337,0.5573419949508697,78.03213062881645,6.184500911180636,6,6,NO
1,1,2192,4866.201186131387,3491.5490140764564,20.353424827235433,3.6684569402755396,28.473260443749986,4.987285889535487,17.699819122080292,3.7955079554099522,3197.534576469185,494.4934329726341,106.02293928736276,5.576120539736559,29.165602189781023,2.516117502557672,14.616866224689195,4.031504261798545,65.44117627483205,4.692032504159501,19.941957500478793,7.025603247419942,97.24678531232136,2.515547245974079,0.31412525885884185,0.3162585277720142,2.439089428819624,2.354585101509713,93.31638175211224,3.3491057802024833,6.473224482946351,3.266950858654817,0.2103937649414745,0.22301531587657705,73.33253862250002,7.311858563962138,3,6,PL
2,2,4132,752.945788964182,683.1284326867684,18.997148347337944,3.2473744752530607,26.42338813334947,4.442083548016368,13.027483323160697,3.044521479904194,3370.958123885477,481.0197669422248,106.5062489005085,4.964268633844342,21.439496611810263,1.7963271218714303,17.493566607500178,4.139496758547359,66.4937594303029,3.449205773431134,16.012673962196796,5.338669402788827,98.95461386609371,1.3236331543756006,0.3210516367956419,0.46862561420109455,0.7243344971109311,0.9974175861319307,99.51830193040311,1.2125939128157763,0.4591138897596681,1.1659977517117488,0.022584179837198612,0.09736832365344074,70.7429475835477,6.76784636188081,3,6,PL
3,3,5780,1515.1079584775086,1657.0981702495021,18.761352064480953,3.3676624296303714,26.10314450167818,4.581606322214904,13.550915844809728,3.0861420337227647,3341.731033462547,512.9352599672033,106.15583341406607,5.3005474188849675,21.348442906574395,0.7588932828375622,16.441993193485416,4.089939083709175,65.6300657839109,3.469158105714535,17.9279410226039,5.852498194313164,98.44234082592195,1.5355887745747545,0.47276078217260376,0.5708677078968527,1.084898391905526,1.1565546606795114,93.97768108020585,2.529963200705841,5.440792963117047,2.543759539435237,0.5815259566770986,0.41385764387288704,68.84746481415625,6.954284808417135,3,6,PL
1,1,3613,960.3384998616109,986.8798821136045,7.74510391015774,1.4209823575100855,17.161123576446183,1.8439468800375634,9.196196402214234,2.4177616472928185,3247.5761517744872,613.2027446228834,96.28757128718529,4.89830718072899,21.233600885690564,0.7984690591681155,13.20476305481491,3.03193352558636,65.22807727665507,4.794483605930333,21.56715966853011,6.174006393877935,92.7835668298319,4.574816650339299,1.983701969275394,1.4787006460051046,5.232731200892447,3.836835405530993,87.07828795232001,4.026637594689069,11.857469920374525,3.8069313975423342,1.0642421273055178,0.8150701838132947,68.43612398438626,5.32724214787453,2,6,PT
2,2,863,4199.677867902665,3503.2650916171065,8.314870843800694,1.3939420248345167,18.719071153302423,1.500037021632349,14.12193153928159,3.9387474425901736,2920.170252728288,604.8916115012595,93.39635666651212,5.100162049457883,28.942062572421783,2.819204757096848,13.835792327347294,3.3551510685099966,64.73635579375438,5.678287559254411,21.427851878898295,6.9767865402644,84.85729907693865,9.116180321341488,2.026267404111736,2.1554399638115163,13.116433518949638,8.157886394816177,85.02731376449748,4.850138854109787,13.166016128344655,3.9443681620640603,1.8066701071578812,1.606019220922364,66.13298249110994,8.206920661158716,2,6,PT
1,1,1140,669.5377192982456,702.8730550388332,13.288875490175428,1.8499221371366406,19.313630788508796,2.961250330207076,13.135556259824556,3.229320279575978,3985.9818256570984,619.3634881197352,106.32301341087728,4.16682592739564,21.409649122807018,1.6833883061646764,16.665811603369136,4.399038295836252,64.58604689478545,4.137523950196927,18.7481415018455,5.284761271802314,98.12652618190447,1.1570835776823511,1.3203540386664803,0.9136555615750446,0.5531197794289731,0.6473265755332572,98.00593949472051,1.3382683258928094,1.4713379050670472,1.1866442659767242,0.5227226002123795,0.5251569017298477,66.05374564644443,8.536831258247727,7,6,RO
2,2,402,1299.8955223880596,1677.1312429308607,15.1477123920398,1.9191640837378623,22.58033020124378,3.0735932855335535,15.874823175124376,4.338724577360025,3712.1527661373057,819.4234314695165,105.83260089800999,5.567730623587558,23.176616915422887,3.782905571265248,20.98535886212916,4.080366721729547,70.18772019735097,4.376680602138217,8.826920940519818,3.8683719797575598,97.20769604840225,1.8152737564845183,0.9746267593493717,0.6036424698145906,1.8176771922483879,1.665593985437075,89.45592771140274,4.77448879841623,9.778606208991967,4.610513825765461,0.7654660796052056,0.6144721431249718,78.74227982113256,6.820115895669477,7,6,RO
3,3,730,6377.554794520548,5563.881794748807,15.783229576301371,2.009441031572761,24.073316060821913,3.287361934174313,24.13071769123287,5.213452931083521,2805.0175269591587,653.3384443176866,99.44205884287638,5.612202184315005,29.367123287671234,2.244826687565731,15.474713998485832,3.39887379958331,63.83238700993427,4.002981555646611,20.69289899157994,5.285359123104447,97.79281039104163,1.2352165380708178,0.9114731181291155,0.5204879804115968,1.295716490829287,1.1443204561624225,97.72455844175802,1.1238289515803457,1.7620285124048294,1.0300916605822639,0.5134130458372015,0.28977574747132145,74.5865196416572,4.753433011101608,7,6,RO
4,4,279,966.3870967741935,1136.216351677144,13.409738666666671,2.044335044032802,19.623880796057342,3.1363956182451918,14.428521846236551,3.5394653266001885,2840.8431768358437,759.6496252608403,98.74148685412189,6.083412799549733,21.838709677419356,2.468318636284582,33.79269329933617,8.661104048939917,57.20049108098426,7.179577525605993,9.006815619679548,4.245798451429988,95.5257207623021,4.051385872139941,1.9801006961018448,1.9416907596633701,2.4941785415960283,3.7437791934555484,98.90457157849869,1.1441509791820876,0.7126410888306288,0.9070870082902405,0.3827873326706668,0.5281524011057047,46.87969355467972,16.68902616005155,7,6,RO
5,5,1714,1428.414235705951,1745.3062875319868,12.278164512485418,1.3838429068155056,18.140761012427088,2.0727053416935086,17.673818383197233,2.639179223279389,2452.4977510996573,464.42710324093576,94.6057179468494,3.9882320646232436,21.654025670945156,1.7562892113354072,15.806813919272027,3.7119588458230823,64.9019895009834,3.7706529051300097,19.291196579744636,5.017451943402732,98.40300343085885,0.8811045624135007,1.1150387306669234,0.7023671337709163,0.4819578384740303,0.44249772529901815,98.1466044302645,1.230913579386955,1.2851440769517914,1.0681945395782715,0.568251492783655,0.5223721402275079,61.038625966665926,9.361132647620359,7,6,RO
6,6,273,631.0586080586081,417.0833825784184,14.208873382783878,1.5572677864748135,20.79126621758241,2.839895489779634,14.51411441282051,3.0329507963811992,2541.7498587047617,684.7827522346772,96.27836550439558,5.7429714768992355,21.124542124542124,0.7992771729119563,20.110790725349833,6.4159858210817635,64.96310275901561,5.380065325169602,14.926106515634544,5.52117845482324,94.16288648277282,3.5612973025987777,3.8135086578793507,1.8206774724413184,2.0236048593478215,3.555420087064703,95.65674085244822,3.026482890517538,1.424261838796566,1.665426322736305,2.9189973087551153,2.5891200125190537,55.54282966830711,11.662206484139025,7,6,RO
7,7,1315,1374.6007604562737,1888.1224052478199,16.77814692813691,1.8437775103378837,25.30139437384029,2.776713636020119,17.36305921209126,2.879712552557738,2761.5070664342306,542.6947130782254,99.31313709657817,4.919468041710092,21.761977186311785,2.2122013353982113,16.257029789345218,4.065630312785633,66.33195129251322,4.103302834871604,17.41101891814146,5.144155947887136,98.52623049723654,0.997038830508594,1.0227798806518318,0.7989624106528032,0.4509896221115217,0.5233238357549074,98.18025999856712,1.298217437997508,1.4037397970704852,1.1937023720089146,0.41600020436256135,0.45237671374852073,61.90331789674747,10.373061879031813,7,6,RO
1,1,748,3392.621657754011,3264.1644465378413,7.0831918328877,1.4933776122788998,12.127836487967908,1.8541664430295788,9.203500968449202,1.9302031349631406,1900.8796900744653,243.31655300421858,89.08284266804779,2.122738396012357,27.29144385026738,4.001750828445071,16.931868777318293,4.7531499649315405,65.40203238624908,5.883269490581299,17.666098836432703,5.167954105335215,80.59265304089926,8.875540822717731,5.0461187770680205,2.121053715058963,14.361228182032768,7.547120001318115,85.8708091877026,5.865411883941664,13.100441855325144,5.4520289194408305,1.0287489569722674,1.10368118965922,80.7185145761198,5.662876545204651,6,6,SE
2,2,1036,1016.222972972973,915.7942470293327,4.998771176061777,0.8366465895549601,8.788260400289573,1.4821859356267426,4.854463262644789,1.8599801347331673,1878.9646007272256,322.678315092458,89.16209858474912,2.4426006514788985,22.543436293436294,3.251019218376971,23.11477933195267,5.097732357166209,62.76246503435631,4.200594881486089,14.122755633691071,5.033486207870266,86.22737750656178,8.078674921242884,4.729211618113262,4.814392015806351,9.043410875325016,5.760087724158302,90.63199328559969,4.404479764344241,8.846640764409386,4.248046484388355,0.5213659499910476,0.6856294612101064,82.52871574999979,5.264688309625133,6,6,SE
3,3,944,1042.0137711864406,903.0371569958444,6.655681802860171,0.7147822193654786,11.420414051483045,1.2472974703180428,6.24393792913136,1.6709980476394883,2451.619462098308,278.15146628632687,93.30428616822033,2.3882500907059323,21.63029661016949,1.7268307226218902,18.06001702793527,4.6056180100746715,57.58556499004506,5.3402466716512,24.35441798201968,7.4044676422165665,86.56398330132495,6.953722600697764,3.9096870905630636,2.2023199523967465,9.52632960811199,5.990279546841341,89.58359101277149,5.0297257834823235,9.96469025917033,4.898111575056433,0.45171872805832364,0.5787856566976382,84.0860634789563,6.299741448190366,6,6,SE
4,4,927,1314.0258899676376,1033.9581631431138,4.579310208845744,0.6860307663904092,8.159657540021579,1.4101252625592529,5.917708110787487,2.074637311413373,1517.5175226215738,348.54390330441464,86.47293779039913,2.5776007458069814,21.846817691477884,1.9453239366099406,15.92006484340214,4.375459654322297,57.75708910120611,5.626694334381885,26.322846055391693,7.081552181312175,86.12334314569839,7.196550607011507,3.4079299063963235,2.345583658032517,10.46872694790527,6.35635246087392,87.91126412694014,5.2703492261208975,11.588741076052395,5.075887165080228,0.49999479700750393,0.611171227966924,81.77488785731173,7.227394178134849,6,6,SE
5,5,453,2836.1677704194262,2122.3817765470785,5.908209452759378,1.2491687371227251,10.508448537086087,2.0434501207513978,7.589689335320091,1.8284719348437233,2044.3872665858705,320.9009568514367,90.50528962693147,2.5298406346985716,24.346578366445915,3.9629331221002038,20.645686814286005,3.913212478459541,63.65692443513687,5.067255606648309,15.69738875057718,5.1971380265775515,54.74095910348275,10.803352336494962,6.818838588936137,4.016366001473594,38.44020230758107,10.084364281896882,83.02320362127293,4.754730530824178,15.394045314560946,4.122755318099829,1.5827510641661748,1.5438990668780825,64.66758227025935,8.687155797803653,6,6,SE
6,6,142,1258.380281690141,1373.1111732399952,5.453110904929577,1.1542106087426192,9.379617430985917,1.8860363543531562,4.883730398591547,2.366180791966257,2061.833709291549,452.39576421966547,90.92044749225354,3.289157622852229,23.91549295774648,4.1041286214109824,17.063198516217692,9.519345035239795,71.42725793067476,11.45911108875506,11.509543553107534,8.065807653893293,77.39809201412768,12.920720769170659,5.166219561822675,3.761150355303096,17.435688424049584,11.282052456132064,60.93195962844633,15.546448761756206,37.00365819915543,14.784556434935839,2.0643821723982674,3.9320233428646194,75.41215912665656,15.758589312659016,6,6,SE
1,1,108,2729.1111111111113,2613.771022775629,16.891759251851855,1.351531244899939,24.18833322685184,1.6170147700272708,17.843351310185184,2.482729197706804,5432.311586719448,133.31421009208773,116.80574170925931,0.9014186307676538,25.694444444444443,4.41632132900188,14.99222499269175,2.2157201299683686,64.98279494927182,4.347386755831036,20.024980058036427,5.100415523942737,80.8895928590599,7.399708981260299,3.146925943566054,1.003778281762468,15.963481197374078,7.051352292211193,93.29290291626214,2.161240917698403,4.588271153986473,1.8194647936551738,2.1188259297513445,0.8638246518257123,67.91826917814917,4.152685906221303,6,6,SI
2,2,8,2154.5,1987.4443747831392,13.979691275000002,2.229895266252312,20.1269388125,2.6308723163843912,13.695448875,3.3691973128442267,5136.619079575,492.6441241536389,113.16872597499999,3.8713234686491798,26.625,4.657942525560891,14.848544427079377,13.200887177683338,74.35481183898027,14.348782479644095,10.796643733940348,7.241237143089297,89.19066895554417,7.9446663001028,2.1147150813712465,1.6003818886399654,8.694615963084606,7.8907545056511195,90.93065635286594,7.79835204652737,7.566377674651648,6.598929712477422,1.5029659724824054,1.456976583954096,30.096438773309963,10.092438698392414,6,6,SI
3,3,102,1794.5686274509803,1672.6291541530807,12.30502648431372,2.1381494157699747,18.16712284313725,2.737694756775979,14.824334112745102,2.5984107562871683,5072.625512215686,344.90158616298316,112.49372198627451,2.5909118911397795,21.784313725490197,1.7384837537313809,14.534530144925652,2.3523621728928257,67.69484446413563,4.18701352672333,17.770625390938743,3.794090850729245,69.51753714643989,9.57616247672891,3.272474144097642,1.9637303759013678,27.209988709462444,9.690986720165624,90.94272890089289,4.123686307109209,5.111995523647629,2.0457998117652645,3.945275575459506,2.7778645147720433,67.82287158899315,4.479452814892684,6,6,SI
4,4,87,1204.2758620689656,1354.9982724579666,10.068985827586209,0.8305361829002864,16.114173797701156,0.8622480832636036,14.683212095402306,2.6311849481914873,5961.426550151721,340.7264381534242,118.85546154942526,2.7512499848689527,21.24137931034483,0.43040049606017816,13.494721131480018,3.1471279603660975,62.428746039831374,4.281870998967465,24.076532828688602,5.569795408892993,78.42057773067536,7.109956287698521,7.304855635720221,3.884351905675379,14.274566633604449,6.376556104587007,90.00236608291118,5.657317056766291,7.499236180039982,4.182755178822208,2.4983977370488017,1.9329357055832277,68.12868131293972,4.855063351667279,6,6,SI
5,5,229,657.528384279476,509.5786833236027,12.33287968427948,1.9779968527029925,18.112530013973807,2.6421230889518816,13.19414646375546,2.305209132171647,5391.385113175548,299.11926106380696,115.02091666288214,2.2383433648112816,21.087336244541486,0.6291642852603844,17.60956911485746,2.714471922218613,64.47237834356416,3.1707672403406244,17.91805254157838,3.649746209426768,91.05709973488213,4.242543128808396,1.7923427889046712,1.1018282271143032,7.15055747621321,3.9506749178133136,93.46985707137132,2.5991196541572936,5.209414152280902,2.185883922774734,1.3207287763477977,0.9465029950675954,70.93687011627843,3.082617867476262,6,6,SI
6,6,283,1165.696113074205,1317.348709961535,12.415632757597171,1.7428940193983737,18.062114977031804,2.0976775457903227,13.415799634982328,2.0335364220775336,4866.2532109173135,214.7012820694927,111.06860836890463,1.3658796558627193,21.773851590106005,2.1843467155287137,13.734380077430119,1.8088293299980474,62.41832786593785,3.2452486680125805,23.847292056632018,3.65512106453757,87.53022385644118,6.286788549821198,3.3095006145369665,1.9483245098333604,9.160275529021897,5.456002900087271,93.05667530352348,2.285393181541396,5.175537126241129,1.8320456538340872,1.7677875702353814,1.1270108513023946,66.8693666454469,3.781476447016655,6,6,SI
1,1,597,1469.7051926298157,1833.9027616308579,13.944551578559478,1.2170667702591504,19.18648484170856,1.1888172214845991,11.689773509547734,1.7528219172391082,4371.362856765161,265.3261983267628,109.72617773266337,2.0873340352421064,21.3249581239531,0.6792195036580339,15.299296913104142,3.767285280657526,67.23751457875987,3.3652149582191853,17.463188508135893,4.447660632741087,96.21006686738727,1.5301453303196166,3.016207809827759,1.22208163347132,0.7737253227849468,0.6889346117799554,98.50093008995863,1.0282727705362023,1.4642292894271045,1.0230931559418088,0.03484062061418107,0.06414431646513434,73.68599447019325,7.426189105912893,7,6,SK
2,2,43,1260.2325581395348,1495.631158968224,16.83647185116279,2.4471888097776615,22.618707279069767,3.4373359901015728,10.492999209302326,2.1217613600375853,3509.8720987116267,484.31290779344414,103.05748482325579,2.9202252276614384,21.58139534883721,1.917743690848011,35.92216501567858,6.769685104472865,60.25057295780351,5.54526915281495,3.8272620265179005,2.5079057491687045,97.38903115519523,1.5317503335183553,1.9608552602712452,1.058806380794066,0.6501135845335099,0.7829871634685099,99.43303939365616,0.7264814433628457,0.49359851037854785,0.7280504278313122,0.07336209596530308,0.12276065202837014,26.13968141370593,13.365373420647233,7,6,SK
3,3,300,1706.3966666666668,1743.4685739112927,16.500187033000003,1.8629831440761289,21.933751361000024,2.5061646346552795,12.942970997333326,1.945820865640121,3676.2403165699984,472.11859172613066,105.05157279466665,3.48988228991834,21.376666666666665,0.6902005589640107,13.80122232938618,2.831073029202772,63.294996117993676,3.0461338415480226,22.90378155262013,4.131418791607272,95.86502005519145,1.3037165490465075,3.0989198634483537,1.1183757206170262,1.0360600813601706,0.7221938711554055,98.6866774459785,0.9124221631203112,1.1631458215797965,0.8641668499915484,0.15017673244170132,0.17826500249342342,74.7322886383183,6.0202606751714836,7,6,SK
4,4,39,1028.076923076923,1297.67558156103,12.809917915384615,1.32963319177831,18.13581841025641,1.6072749547534282,10.800604684615388,2.5514569099804776,4537.491148333334,476.6585851063182,111.33409606666662,3.2434864629320797,21.82051282051282,2.4156484895015895,16.039972607025078,4.6657550765455165,72.57195379391008,6.215866763006811,11.388073599064864,6.046821957782415,88.92703715746241,4.95960109381474,7.163285045957023,3.6247589958062822,3.909677796580537,4.526591398100951,97.51431111229908,1.789988732764323,2.1737579164408007,1.6737386491291688,0.3119309712601327,0.31226640376965764,65.1247279415784,18.712401876215058,7,6,SK
5,5,154,4741.642857142857,3631.2074904824117,15.879937728571432,3.01660659398733,21.793136325324674,3.5215460112861274,15.354549768181815,1.9034638425935673,4068.007901279878,598.7574184745223,108.75296059805214,4.142943816767255,29.88961038961039,0.9671850422929168,14.896551945944823,2.2059562520593676,64.93830237861768,4.1462667196847915,20.16514567543749,4.807783104121275,94.49203621695223,1.9180420591224752,3.7851505735344135,1.2998252873140197,1.7228132095132849,0.9251891329082869,97.9761692878218,1.2226980731204975,1.9292149555151623,1.2032417810573843,0.09461575666303043,0.0778238099775638,77.98462522126627,5.196247188384801,7,6,SK
6,6,457,1655.6936542669584,1886.880064983118,17.499202599781178,1.457050262696959,23.257091992560195,2.1811049933049924,13.056830039606133,1.9284605933960186,3477.738864625164,306.5990069512094,103.75058150700211,2.298325885760229,21.407002188183807,0.9345906236246614,16.01411084763261,3.2316789767761156,69.79231309784122,3.6603305610119206,14.193576054526156,3.690327096265395,96.92029136317325,1.1839657677495241,2.241830205042774,0.9136127757709431,0.8378784317839996,0.6795087189451334,98.73100602076268,0.9086523628219793,1.2161070256087112,0.9067884672959639,0.05288695362858606,0.08456898718953688,69.04916296851282,7.754971465093957,7,6,SK
7,7,67,815.2089552238806,568.9403903726442,13.294882091044775,2.0540136153598443,18.731911177611945,2.2381257274848934,10.518448658208953,1.7839685224156563,4565.838054600001,463.26081255503107,111.27923629253726,2.5365603232167726,21.567164179104477,1.8766821189714409,24.323836923343656,5.754481549641418,66.86630783752521,3.8137815072300345,8.809855239131135,4.712196953262504,95.39352375119398,1.835063754733478,2.928385794673369,1.1948961420937494,1.678090454132637,1.0466728940996894,91.11875174915544,4.636014859425233,8.772850547115855,4.630312835085843,0.10839770372875558,0.18334010547489543,79.20536924015218,3.9857527758053317,7,6,SK
