OBJECTID,CLUSTER_ID,FREQUENCY,MEAN_T,STD_T,MEAN_pm_25,STD_pm_25,MEAN_pm_10,STD_pm_10,MEAN_no_2,STD_no_2,MEAN_o3_s35,STD_o3_s35,MEAN_o3_p932,STD_o3_p932,MEAN_RASTERVALU,STD_RASTERVALU,MEAN_Y_LT15_share,STD_Y_LT15_share,MEAN_Y_1564_share,STD_Y_1564_share,MEAN_Y_GE65_share,STD_Y_GE65_share,MEAN_NAT_share,STD_NAT_share,MEAN_EU_OTH_share,STD_EU_OTH_share,MEAN_OTH_share,STD_OTH_share,MEAN_SAME_share,STD_SAME_share,MEAN_CHG_IN_share,STD_CHG_IN_share,MEAN_CHG_OUT_share,STD_CHG_OUT_share,MEAN_EMP_share,STD_EMP_share,Clusters,PCs,Country
1,1,229,2156.834061135371,1684.026797009263,8.305696505676854,0.5232304949442242,13.71423092227074,0.763718340818623,7.993636961135368,1.8903179448807463,2085.996579901746,258.64304001388723,91.73549399082968,2.3466743969555046,23.842794759825328,3.8253199679000054,17.0524514813844,3.7306580276916357,64.3184843984114,5.911377255877577,18.629064120204184,5.483818791603613,76.05909679529246,8.213454987879626,4.399067885303073,2.559878206420735,19.54183531940447,7.219701639168799,86.26936212130977,4.0763426522913955,12.749289811763806,3.746196411004338,0.9813480669264226,0.8203311466539436,63.8592368305808,10.049521261962582,7,6,DK
2,2,485,2954.40206185567,3452.8427055354396,8.420949980000003,0.3624929151965334,14.217717169690724,0.549959370816653,8.623178814639177,2.02861577240382,1938.847843003504,217.55332352617103,90.35755404618534,1.7825688390325414,26.36082474226804,4.234318583178336,17.938907966021638,3.2499669126639166,62.60842682064149,5.47468323113958,19.452665213336868,5.102674482928851,87.98444512696724,5.454091702137263,3.4188401018826697,1.7171356061029008,8.59671477115008,4.171131122312861,88.33626167322144,3.848183856301054,10.769351022443908,3.4685430648816906,0.8943873043345583,0.6976275309700111,80.8284971640879,6.829395481800617,7,6,DK
3,3,581,1045.9931153184166,739.1449439916242,8.200889298623062,0.6653168011592441,13.371274602065407,0.7384222549962164,7.419589883648878,1.6055337602122137,2271.5400909604177,194.38243204088636,93.00576316024082,1.729159823094678,21.55249569707401,1.3180764990352514,14.367718494954154,3.8486746663709295,55.64316613960529,6.112811743166277,29.98911536544061,7.986964907766558,91.62094437208553,3.5586057366187203,2.7347380508088337,1.821934732040484,5.64431757710547,2.657928325533829,88.50522337674303,4.181578284717301,10.931412484276805,4.000148775247643,0.5633641389801287,0.5967618056612402,82.31312876996192,8.026760009695817,7,6,DK
4,4,178,2652.5280898876404,2517.177441742596,8.283060511797755,0.5129320830238692,13.669709694382023,0.9434181475502941,8.18780979550562,2.066309819235258,2150.4442296443817,191.07915869498433,92.61566359831457,1.987289825508334,24.65730337078652,4.132067994049254,13.432848732508067,6.975243657927532,70.24668341583582,10.105063127746318,16.320467851656144,9.474362929422137,88.17292480746349,5.227772197433143,3.813323180819994,2.2025617735791574,8.013752011716504,3.7122215169683828,71.68249314968556,9.38625147604152,26.923560412764303,9.164323220277952,1.3939464375501454,1.1293812260469027,73.84255026156859,9.318953968505603,7,6,DK
5,5,268,1209.2089552238806,964.845652010801,7.241583772014922,0.520463958729259,13.082251811194027,0.631057261783788,4.660619221268655,2.021469729190139,1573.7502149940315,287.0644382002273,86.25733352873144,2.561208175769015,21.686567164179106,1.7066422799979475,14.825165451324017,3.6688354612818257,57.92556680742757,6.194645625533974,27.24926774124842,7.790732606542716,91.5848104110485,4.518528606548015,2.266366256507633,1.6399148600479323,6.148823332443826,3.6881642689080625,88.01188783644257,4.449408363800388,11.472955081540416,4.241581709850776,0.5151570820170188,0.5313411029346503,78.04366992515416,9.679507124346607,7,6,DK
6,6,62,2393.8709677419356,2915.99299783206,8.066421479032257,0.5159937564008573,13.408180229032258,0.8163188951116525,8.861438412903222,3.5467930617031374,2073.769633633871,318.0424069690755,91.59021685806455,2.8645796726963937,26.870967741935484,4.259931004473757,15.840919988919017,5.913899129135456,68.85449328597869,9.235524575959493,15.304586725102293,10.393306860525165,75.42341459793167,7.482036623616668,11.725145214881762,5.4163299179737106,12.851440187186578,5.447071627767381,75.82747029703908,11.29459929945565,18.647965996883258,9.72269058616255,5.524563706077649,5.286381828178779,74.48536947039385,11.353837735142639,7,6,DK
7,7,573,794.4694589877836,526.0476937275796,8.025763934904012,0.4943668980923519,13.26536143315882,0.6769801968774362,5.8821276712041906,1.734417902395116,2193.001681292672,163.9893895548618,92.61580121099465,1.6705620065856295,21.397905759162303,1.4150029571437295,21.974840329952904,5.032244018249155,61.382612059206274,4.347707446707085,16.642547610840786,5.693538164602018,92.42346386963253,3.3922615879414812,2.4004539482156892,1.521704967839705,5.17608218215176,2.484171360941253,89.41762425484492,4.105313328628382,10.060960667194754,3.9491263107277432,0.5214150779602956,0.6131845733611422,84.67513375081771,5.556700695932499,7,6,DK
1,1,107,788.8878504672897,745.6815715650689,5.46619393271028,0.5762185635043476,10.858778490654206,1.1767215214590132,5.454471557009346,1.3128573406867472,1769.5231751074773,161.62993642159864,89.41599923177574,1.6967450557088253,21.542056074766354,1.9096595262663691,23.07120772864029,5.504555333803127,66.1965659836026,3.6864800757744662,10.732226287757168,5.604576949119132,92.0455140722587,4.1210915924430775,1.7560986114961208,1.4555576018800136,6.19838731624512,3.617798526498266,91.97237243914586,3.7319887422209845,6.911587058633717,3.6876008167057748,1.1160405022204074,1.2162338717391776,79.22414472001401,5.132705488551695,7,6,EE
2,2,153,1485.437908496732,1440.9989719766293,5.883843728104576,0.5435906527172804,11.481358534640526,1.220427760514765,7.396477018300653,1.5396113277238737,1883.5526537895416,134.47875689809658,90.70039537908492,1.4036488051559386,23.03267973856209,3.4781617586199576,16.10121555923441,2.8555569063324726,61.19001573069282,3.6636783071376158,22.70876871007281,5.12169993055479,92.54436276418446,4.085730020367125,1.2036082252426914,1.1676881816255191,6.25202901057291,3.8341605358949855,92.91330068517694,3.0542385943965433,6.246967415951312,2.889918666676463,0.8397318988717196,0.6323135674204605,79.20921509213699,5.744840183542619,7,6,EE
3,3,1,4.0,0.0,4.58952,0.0,8.7344561,0.0,3.1656256,0.0,2209.4694824,0.0,93.920723,0.0,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,EE
